,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
7503,0.10022265,3.24,45.17,65.22,1.204079729,1.204079729,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5780.82,330.38,572.96,546.1610895,71.85555347,552.48,83586172.95,9.5,32.95841625,101.7841946,11529.05492,0.47,141.55
12323,0.0,0.0,47.0,64.0,15.05039399,15.05039399,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663519.11,9.5,34.0,0.0,0.0,0.0,141.55
11440,0.0,0.0,47.0,64.0,12.19756648,12.19756648,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663779.51,9.5,34.0,0.0,0.0,0.0,141.55
7044,0.0,0.0,46.07,63.36,112.5821422,112.5821422,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5956.14,465.14,578.0,568.737031,30.23067424,568.68,83574131.29,9.5,33.72152305,42.82317048,3758.496891,0.25,141.55
12247,15.72750092,507.8,7.1,255.0,2.251256641,2.251256641,0.0,0,0,1,0,1,0,0,0.0,1.0,0.8,0.0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,935.8,54.0,150.4,59.70587965,22.42922212,70.4,166430687.2,13.5,10.92299065,31.84031921,838.6463573,0.7,244.6
17854,0.002316289,4.98,46.29,65.71,4.610186232,4.610186232,0.0,0,0,0,0,0,0,0,0.01,0.0,0.01,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5967.92,476.92,578.0,571.0598002,25.363314,567.87,83586836.83,9.5,33.79172549,35.94581432,3262.71496,0.2,141.55
18122,0.0,0.0,47.0,64.0,2.089765792,2.089765792,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651408.9,9.5,34.0,0.0,0.0,0.0,141.55
18778,0.0,0.0,47.0,64.0,41.50084846,41.50084846,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663882.11,9.5,34.0,0.0,0.0,0.0,141.55
14859,0.0,0.0,47.0,64.0,10.66302615,10.66302615,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650892.34,9.5,34.0,0.0,0.0,0.0,141.55
6971,0.0,0.0,47.0,64.0,1.843825172,1.843825172,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663897.12,9.5,34.0,0.0,0.0,0.0,141.55
13285,0.700405869,40.86,41.4,68.92,4.190356747,4.190356747,0.0,0,0,0,0,0,0,0,0.01,0.15,0.0,0.04,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5581.98,376.42,578.0,543.3644304,68.37625824,507.74,83581910.94,9.5,32.9164776,96.85873108,11776.49742,0.44,141.55
528,12.39495711,305319.2,6.0,127.2,33.31570361,33.31570361,0.0,0,0,0,0,1,0,0,0.0,1.2,0.0,75.6,411.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,579.0,66.8,197.4,99.14369048,47.65847595,103.5,0.008367395,5.5,14.03117379,67.39926305,2900.981507,0.9,38.5
13042,0.322321832,33.48,43.38,65.64,43.14302827,43.14302827,0.0,0,0,0,0,0,0,0,0.03,0.0,0.0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5609.2,426.11,578.0,546.1069206,57.08101794,529.66,83651177.26,9.5,32.99753811,80.86151329,11268.44926,0.3,141.55
8426,13.8752635,34963.0,6.0,63.6,26.4874092,26.4874092,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,7.2,53.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6281.8,54.0,1242.4,368.1827947,489.3816788,1233.4,166439304.2,13.5,25.63728469,690.5569266,300091.7653,1.0,244.6
2865,0.0,0.0,47.0,64.0,11.85395315,11.85395315,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663523.78,9.5,34.0,0.0,0.0,0.0,141.55
1488,194.579623,27791.2,6.0,69.0,85.26643885,85.26643885,0.0,0,0,0,0,1,0,0,0.9,1.4,0.0,108.0,205.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2137.3,66.0,671.0,140.1022593,146.6295132,77.6,166438235.5,13.5,16.73955954,207.7830349,21708.36503,1.0,244.6
2318,0.0,0.0,47.0,64.0,39.73854426,39.73854426,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573731.42,9.5,34.0,0.0,0.0,0.0,141.55
11705,0.0,0.0,46.53,63.36,663.1310672,663.1310672,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6058.64,567.64,578.0,577.4683684,2.285632656,572.82,83646628.07,9.5,33.98376914,3.271578947,267.5807202,0.02,141.55
13038,6.914768291,228902.5,7.1,117.5,32.24715536,32.24715536,0.0,0,0,0,0,1,0,0,0.5,0.2,0.0,62.0,235.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,8904.2,60.0,2922.0,571.3087078,849.7403485,510.8,166430373.9,13.5,33.85722717,1203.480331,724851.1711,1.0,244.6
5249,9.896954958,20130.35,15.2,77.74,42.06066678,42.06066678,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,691.7,50.16,106.65,63.55381076,16.92636064,70.94,83586362.71,9.5,11.24167794,23.87393929,504.2586156,0.93,141.55
19434,30.17234993,17131.2,8.1,75.3,39.76114317,39.76114317,0.0,0,0,0,0,0,0,0,0.0,0.5,0.3,71.0,142.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5879.2,61.2,2962.0,389.9322613,752.3100322,145.1,166430881.9,13.5,27.90382939,1066.00705,571595.9395,1.0,244.6
15045,0.0,0.0,46.54,64.0,56.84677117,56.84677117,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6071.28,578.0,580.28,578.3117288,0.714838499,578.12,83663621.18,9.5,34.00916689,1.011842553,2.885670589,0.19,141.55
17729,0.00012038,15.92,44.24,60.8,155.9077328,155.9077328,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5851.24,479.58,691.76,552.9994806,74.58913166,561.58,83581522.68,9.5,33.15157401,105.6104447,18121.27465,0.31,141.55
6295,103.1876779,122394.66,16.55,58.06,65.29487709,65.29487709,0.0,0,0,0,0,0,0,0,0.0,0.02,0.0,2.7,7.29,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9908.35,320.24,1158.18,928.8216197,311.7259877,929.0,83586807.11,9.5,42.36535787,440.9473387,131947.032,0.84,141.55
16894,0.060867152,9.74,44.59,68.28,0.58050339,0.58050339,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5871.1,452.91,579.44,563.6102622,37.49535178,556.09,83650811.07,9.5,33.5619081,53.11287929,5760.446591,0.25,141.55
17589,0.0,2.3,46.7,65.91,66.02291903,66.02291903,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6051.6,560.6,578.0,577.0273029,3.993852714,574.52,83581828.39,9.5,33.9708712,5.674500006,322.3173263,0.05,141.55
3182,0.0,0.0,47.0,64.0,10.20845995,10.20845995,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663547.39,9.5,34.0,0.0,0.0,0.0,141.55
15946,0.00014029,3.92,45.78,66.45,181.4140754,181.4140754,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5879.98,508.98,578.0,563.303294,27.56743658,563.46,83647408.35,9.5,33.54304942,39.03814322,5488.235455,0.14,141.55
8503,0.0,0.0,47.0,64.0,62.34009602,62.34009602,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647092.98,9.5,34.0,0.0,0.0,0.0,141.55
10422,0.0,0.0,47.0,64.0,28.20951817,28.20951817,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581803.51,9.5,34.0,0.0,0.0,0.0,141.55
12346,0.0,0.0,47.0,64.0,24.61983003,24.61983003,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647333.04,9.5,34.0,0.0,0.0,0.0,141.55
2235,0.0,0.0,47.0,64.0,4.183510543,4.183510543,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647434.65,9.5,34.0,0.0,0.0,0.0,141.55
16984,0.000675619,36.56,44.54,69.12,178.6170485,178.6170485,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5887.71,275.29,713.4,549.2335329,119.3275761,567.81,83573737.11,9.5,33.02890251,168.9485039,24706.49118,0.66,141.55
15754,0.0,0.0,47.0,64.0,122.9262174,122.9262174,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573930.66,9.5,34.0,0.0,0.0,0.0,141.55
18976,15.16165247,1146692.5,6.0,131.2,82.01607273,82.01607273,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,59.1,1242.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4120.5,66.0,1000.4,238.6321665,341.378323,827.5,166430319.8,13.5,20.59465551,485.0491724,182705.0889,1.0,244.6
3507,0.305343413,4954.6,6.0,149.0,178.4052557,178.4052557,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,5.2,53.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,807.6,66.0,505.5,110.5166667,131.7616571,505.5,0.002005315,5.5,13.56814185,186.3391225,169439.0339,0.2,38.5
10886,0.0,0.0,47.0,64.0,1666.72124,1666.72124,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647092.37,9.5,34.0,0.0,0.0,0.0,141.55
14781,0.0,0.0,46.53,63.36,0.96582752,0.96582752,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5991.3,500.3,578.0,571.1913752,21.51031398,572.82,83574130.78,9.5,33.79456054,30.45938401,3177.5349,0.15,141.55
11580,0.0,0.0,47.0,64.0,33.17517342,33.17517342,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647258.78,9.5,34.0,0.0,0.0,0.0,141.55
1458,0.032306628,26.76,46.59,64.0,5.50371532,5.50371532,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.04,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5993.04,502.04,578.0,569.1475386,23.02848721,573.78,83650894.71,9.5,33.73074308,32.59913915,3123.482786,0.18,141.55
1905,86.48617833,160047.81,14.12,78.22,30.73503272,30.73503272,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.19,9.29,0,0,0,0,0,0,0,0,1,0,0,0,1,1,830.92,52.42,147.15,79.7107698,30.52703189,78.42,83586375.66,9.5,12.57701926,43.22012132,1380.171901,0.94,141.55
14820,0.00341378,1.7,46.7,64.64,3.049059344,3.049059344,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6015.65,524.65,578.0,574.2714587,13.50713636,573.15,83585865.95,9.5,33.88820887,19.13868399,1681.241017,0.11,141.55
17722,0.001789498,4.54,45.35,65.04,18.10701976,18.10701976,0.0,0,0,0,0,0,0,0,0.0,0.02,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5968.83,531.34,578.0,571.9531851,14.80208703,558.99,83647291.19,9.5,33.81439641,20.98631124,2244.18198,0.11,141.55
11820,0.05394165,18.69,44.13,63.9,10.34331202,10.34331202,0.0,0,0,0,0,0,0,0,0.0,0.07,0.0,0.02,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5806.74,495.67,579.56,556.4039363,34.59624335,548.51,83646632.7,9.5,33.31665672,48.97300864,7540.009225,0.16,141.55
18593,0.020540688,6.92,46.18,65.67,25.57616844,25.57616844,0.0,0,0,0,0,0,0,0,0.0,0.11,0.01,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5965.0,489.6,578.0,568.002514,27.22949635,567.6,83651076.13,9.5,33.69543674,38.55900769,4506.634153,0.17,141.55
9848,0.012887106,6.09,46.29,63.77,14.43581454,14.43581454,0.0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6019.31,532.64,578.0,574.8710739,11.3869174,568.63,83663888.56,9.5,33.91267125,15.70110458,1377.002341,0.09,141.55
6902,0.0,0.0,47.0,64.0,10.746786,10.746786,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650855.37,9.5,34.0,0.0,0.0,0.0,141.55
9097,0.0,0.0,47.0,64.0,1.315186394,1.315186394,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647392.91,9.5,34.0,0.0,0.0,0.0,141.55
14977,0.0,0.0,47.0,64.0,2.442678846,2.442678846,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573964.27,9.5,34.0,0.0,0.0,0.0,141.55
19129,0.0,0.0,47.0,64.0,3.10024317,3.10024317,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573914.51,9.5,34.0,0.0,0.0,0.0,141.55
13250,0.0,0.0,46.53,63.36,0.772470096,0.772470096,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5970.58,479.58,578.0,564.5437086,30.8571952,572.82,83581887.75,9.5,33.57939481,43.67787019,5377.046355,0.19,141.55
3887,0.0,0.0,47.0,64.0,41.30345598,41.30345598,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651092.5,9.5,34.0,0.0,0.0,0.0,141.55
17859,0.0,0.0,47.0,64.0,5.630917052,5.630917052,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83585896.48,9.5,34.0,0.0,0.0,0.0,141.55
13653,0.0,0.0,46.53,63.36,429.1726184,429.1726184,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6017.2,526.2,578.0,574.5357641,12.87217863,572.82,83586225.09,9.5,33.89606329,18.24321585,1676.320344,0.1,141.55
6911,0.0,0.0,47.0,64.0,2.872691919,2.872691919,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663869.64,9.5,34.0,0.0,0.0,0.0,141.55
7953,0.0069031,10.86,46.4,67.82,5.054367306,5.054367306,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5990.04,523.4,578.0,571.7622924,17.15437061,570.88,83647523.82,9.5,33.81238945,24.29465535,1982.33056,0.15,141.55
11249,0.02549819,6.76,46.7,63.82,1.542312736,1.542312736,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6028.31,537.31,578.0,574.8547177,10.73579096,574.87,83646627.46,9.5,33.90616781,15.20639145,904.1341699,0.13,141.55
2002,2.936084509,14838.1,4.8,155.2,125.6152668,125.6152668,0.0,0,0,0,0,1,0,0,0.0,1.4,0.0,28.7,65.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,501.8,77.9,209.0,107.3951984,49.8526092,79.1,0.006298304,5.5,14.47184396,70.50223605,2839.174765,0.9,38.5
13576,0.0,0.0,47.0,64.0,2.829406061,2.829406061,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573970.31,9.5,34.0,0.0,0.0,0.0,141.55
10261,0.0,0.0,47.0,64.0,63.80819375,63.80819375,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581840.67,9.5,34.0,0.0,0.0,0.0,141.55
19027,0.0,0.0,46.53,63.36,65.40659204,65.40659204,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6053.46,562.46,578.0,577.1805906,3.47217083,572.82,83574176.74,9.5,33.97519703,4.949597326,408.3680042,0.03,141.55
1883,0.0,0.0,47.0,64.0,3.742820645,3.742820645,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650856.26,9.5,34.0,0.0,0.0,0.0,141.55
2623,0.0,0.0,47.0,64.0,2.782032582,2.782032582,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647521.72,9.5,34.0,0.0,0.0,0.0,141.55
1428,0.024331121,15.73,45.24,62.5,5.854620578,5.854620578,0.0,0,0,0,0,0,0,0,0.04,0.0,0.0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5759.39,418.89,578.0,549.4422747,55.52622078,557.97,83585998.94,9.5,33.10251348,78.61806145,10542.14959,0.31,141.55
16314,0.0,0.0,47.0,64.0,12.68688739,12.68688739,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586777.11,9.5,34.0,0.0,0.0,0.0,141.55
18967,0.06798207,13.66,46.29,65.91,4.957998516,4.957998516,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5959.57,513.81,578.0,569.3130647,20.33128706,569.85,83647496.01,9.5,33.73588951,28.7930906,3003.532594,0.14,141.55
15801,0.0,2.3,46.7,65.91,5.185816571,5.185816571,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6009.84,518.84,578.0,571.859866,17.34982873,574.52,83647336.31,9.5,33.81531864,24.56270243,1854.968965,0.17,141.55
3143,0.085818379,32.97,45.01,64.76,4.086916397,4.086916397,0.0,0,0,0,0,0,0,0,0.0,0.08,0.0,0.02,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5774.31,380.4,577.18,535.2294712,66.18344174,566.74,83574013.44,9.5,32.50016112,92.13238708,12339.39066,0.37,141.55
16220,0.00258153,2.21,45.71,63.2,4.042018519,4.042018519,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5816.74,403.44,578.0,552.6832782,58.54144878,562.54,83585998.37,9.5,33.21963302,82.87904075,10602.66749,0.34,141.55
5733,195.6231345,167208.5,7.6,55.0,7.611800317,7.611800317,0.0,0,0,0,0,1,0,0,0.2,0.2,0.0,532.0,1109.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1202.8,52.4,156.0,77.11001699,32.94878475,82.7,166430736.6,13.5,12.42833878,46.61453944,1097.230297,1.0,244.6
548,0.0,0.0,47.0,64.0,1.892583302,1.892583302,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586765.75,9.5,34.0,0.0,0.0,0.0,141.55
3840,0.0,0.0,47.0,64.0,0.668952141,0.668952141,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581966.66,9.5,34.0,0.0,0.0,0.0,141.55
8721,0.01278116,23.72,42.28,65.26,3.874785081,3.874785081,0.0,0,0,0,0,0,0,0,0.0,0.04,0.0,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5439.04,301.11,569.89,501.6656562,99.31986397,525.19,83586068.06,9.5,31.30342856,140.6579191,20637.23745,0.51,141.55
18461,0.0,0.0,43.32,79.28,0.919171444,0.919171444,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5621.96,390.04,578.0,535.7868429,72.40225965,537.36,83647263.69,9.5,32.65859332,102.4695504,15091.40879,0.37,141.55
11095,3.622201896,272516.4,6.0,64.0,75.61992419,75.61992419,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,89.4,272.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1023.0,66.0,66.0,66.0,0.0,66.0,166438143.7,13.5,11.48912529,0.0,0.0,0.0,244.6
3728,0.310950816,40.8,42.85,69.28,545.7954443,545.7954443,0.0,0,0,0,0,0,0,0,0.0,0.27,0.0,0.04,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5288.4,365.27,578.0,505.3177995,81.30310752,519.39,83651199.56,9.5,31.52083723,115.1213112,16709.73363,0.41,141.55
18446,0.0,0.0,46.53,63.36,50.60725511,50.60725511,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5986.12,495.12,578.0,570.1553752,23.58231398,572.82,83651093.73,9.5,33.76258652,33.38963451,3606.8533,0.16,141.55
8250,0.0,1.23,46.59,63.79,16.95966811,16.95966811,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6014.4,523.4,578.0,573.9965346,14.10157044,573.45,83663537.6,9.5,33.88001927,19.97707009,1684.15421,0.12,141.55
1040,0.0,0.0,47.0,64.0,1.998654794,1.998654794,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573847.95,9.5,34.0,0.0,0.0,0.0,141.55
13381,0.0,0.0,47.0,64.0,2.382426758,2.382426758,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647495.77,9.5,34.0,0.0,0.0,0.0,141.55
3145,0.0,0.97,45.65,62.72,1.663574342,1.663574342,0.0,0,0,0,0,0,0,0,0.01,0.0,0.0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5922.85,521.39,578.0,568.2763136,20.90908899,562.83,83586122.07,9.5,33.70035222,29.62411294,4021.431626,0.11,141.55
12043,49.95560911,50473.4,7.6,91.1,14.77106302,14.77106302,0.0,0,0,0,0,1,0,0,0.0,1.0,0.0,152.1,318.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,811.5,75.8,401.3,144.3470635,109.4918068,173.0,0.014009094,5.5,16.81010083,154.8447981,19034.41843,0.9,38.5
17671,1.956857679,141.7,36.27,91.14,21.22053629,21.22053629,0.0,0,0,0,0,0,0,0,0.02,0.12,0.0,0.05,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4732.8,223.03,571.48,452.6717643,148.8088023,457.12,83581911.99,9.5,29.92449644,210.1584721,31934.70307,0.71,141.55
2605,0.0,1.99,46.7,65.91,8.271041059,8.271041059,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6050.05,559.05,578.0,576.9406546,4.34962695,574.21,83651453.99,9.5,33.96825161,6.179987076,382.2993714,0.05,141.55
16196,0.0,0.0,47.0,64.0,48.13265933,48.13265933,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646627.25,9.5,34.0,0.0,0.0,0.0,141.55
15340,0.0,0.0,47.0,64.0,3.461851086,3.461851086,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574019.5,9.5,34.0,0.0,0.0,0.0,141.55
