,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
9300,0.0,0.0,47.0,64.0,27.49642061,27.49642061,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651454.41,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
6001,0.0256936,14.53,45.09,71.01,2.314478275,2.314478275,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5830.76,393.52,578.0,556.3088045,55.53717632,553.57,83574132.24,9.5,33.33866867,78.65034311,7959.839938,0.42,141.55,Mirai-greip_flood
10514,0.0,0.0,45.6,64.63,2.887366781,2.887366781,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5821.96,489.94,578.0,554.3585664,37.61776528,562.56,83646750.59,9.5,33.24623267,53.25466215,8435.074737,0.17,141.55,Mirai-greip_flood
13815,0.0,0.0,46.53,63.36,33.73823792,33.73823792,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6032.74,541.74,578.0,575.8368014,8.571045708,572.82,83663689.02,9.5,33.9350789,12.16049533,1059.069333,0.07,141.55,Mirai-greip_flood
14591,0.0,0.0,47.0,64.0,0.43440317,0.43440317,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647512.08,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1248,204.8645368,165971.6,11.5,126.9,24.99450537,24.99450537,0.0,0,0,0,0,0,0,0,0.0,0.1,0.0,592.6,1211.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,787.4,89.8,223.6,154.5542857,52.70366995,134.8,0.023086691,5.5,17.52378336,74.53424483,3198.543356,0.9,38.5,Recon-OSScan
15119,0.0,0.0,47.0,64.0,12.35267815,12.35267815,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650789.36,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
12796,0.0,0.0,46.06,62.72,5.001199533,5.001199533,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5877.34,479.58,578.0,553.6774172,38.93453475,567.64,83573918.09,9.5,33.21158296,55.1122368,8224.15519,0.19,141.55,Mirai-greip_flood
19095,0.0,0.0,47.0,64.0,14.66875805,14.66875805,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663585.88,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3128,0.0,0.0,47.0,64.0,12.82355891,12.82355891,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651085.35,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
7643,0.03305428,22.7,46.59,65.74,11.08244439,11.08244439,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.03,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6000.88,509.88,578.0,572.7344156,17.97301746,572.76,83663872.07,9.5,33.84163919,25.45734542,2534.000999,0.13,141.55,Mirai-greip_flood
17260,6.03e-05,2.51,45.29,62.72,311.8831908,311.8831908,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5810.7,449.2,578.0,557.6777123,44.66186332,558.44,83647284.97,9.5,33.37138565,63.24730055,7958.384447,0.28,141.55,Mirai-greip_flood
12409,0.0,0.0,46.53,63.36,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6053.46,562.46,578.0,577.1805906,3.47217083,572.82,83574163.23,9.5,33.97519703,4.949597326,408.3680042,0.03,141.55,Mirai-greip_flood
15289,0.0,0.0,47.0,64.0,32598.21762,32598.21762,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651381.51,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
686,0.000563281,4.52,45.05,65.05,492.3831335,492.3831335,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5808.62,384.22,578.0,555.9260957,58.93469195,552.62,83573849.6,9.5,33.32577766,83.47748365,9601.043326,0.38,141.55,Mirai-greip_flood
11752,0.0,0.0,47.0,64.0,739.0844053,739.0844053,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646768.29,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1311,0.0,0.0,47.0,64.0,14.00414351,14.00414351,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650950.25,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
17024,0.0,0.0,46.53,63.36,43.37005953,43.37005953,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6063.82,572.82,578.0,577.741,1.128954826,572.82,83574182.94,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
13281,0.83455267,101139.0,6.0,112.0,77.28420407,77.28420407,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,5.0,63.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,14897.0,1514.0,3996.0,2606.972222,958.1063084,2536.0,0.00020771,5.5,71.92622492,1354.966935,1035313.092,0.9,38.5,DictionaryBruteForce
15690,0.0,0.0,44.7,73.55,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5992.8,552.6,578.0,573.8987126,9.030331721,552.6,83581721.69,9.5,33.88045968,12.58883993,1635.348573,0.05,141.55,Mirai-greip_flood
11416,0.0,0.0,47.0,64.0,3.613124754,3.613124754,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581507.66,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
14267,0.0,1.23,46.59,65.91,5.659609804,5.659609804,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6050.8,559.8,578.0,577.0126015,4.120468019,573.45,83651453.33,9.5,33.97028127,5.861659675,429.6916689,0.04,141.55,Mirai-greip_flood
10477,0.0,0.0,47.0,64.0,10.4343837,10.4343837,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573858.03,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
16307,0.0,0.0,47.0,64.0,2.43823045,2.43823045,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646578.13,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1595,0.117291353,274.5,42.63,75.72,963.1097422,963.1097422,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.18,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5447.86,413.19,567.98,517.4954025,67.21911383,520.68,83650897.77,9.5,31.91576244,95.13118552,15269.06149,0.31,141.55,Mirai-greip_flood
13930,0.031401579,4.89,46.18,63.78,1.248095768,1.248095768,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5959.21,490.96,578.0,567.6944661,27.27568075,568.33,83586059.68,9.5,33.68620436,38.62087928,4491.781361,0.17,141.55,Mirai-greip_flood
4669,1.29e-05,16.46,29.16,134.29,1164.630537,1164.630537,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4127.64,374.24,562.52,389.5185939,49.68872935,394.28,83651079.71,9.5,26.06234305,70.19063296,19253.20206,0.14,141.55,Mirai-greip_flood
13195,0.0,0.66,46.59,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6053.64,562.64,578.0,577.1900819,3.431952635,572.88,83573987.08,9.5,33.97548786,4.892266083,398.9625307,0.03,141.55,Mirai-greip_flood
12217,0.0,1.23,46.7,64.64,0.877325901,0.877325901,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6032.6,541.6,578.0,575.7498931,8.741056795,573.45,83573765.56,9.5,33.93261805,12.39615899,964.1234354,0.08,141.55,Mirai-greip_flood
7101,0.0,0.0,46.06,62.72,3.381539669,3.381539669,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5980.94,489.94,578.0,571.2352992,23.05201279,567.64,83646490.28,9.5,33.79617611,32.67888162,3213.230682,0.17,141.55,Mirai-greip_flood
4662,0.0,0.0,47.0,64.0,1.887081519,1.887081519,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647031.25,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
17870,0.0,0.0,47.0,64.0,129.7180677,129.7180677,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646497.35,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3386,0.002322099,1.48,46.59,63.83,16.55063697,16.55063697,0.0,0,0,0,0,0,0,0,0.0,0.02,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5973.24,482.24,578.0,564.9073921,30.02321695,572.96,83573869.81,9.5,33.59154461,42.49738721,5090.322919,0.19,141.55,Mirai-greip_flood
17891,0.0,58.0,6.0,48.9,2.005568685,2.005568685,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,899.0,58.0,58.0,58.0,0.0,58.0,166430319.2,13.5,10.77032961,0.0,0.0,0.0,244.6,Recon-OSScan
18837,0.0,0.0,43.78,77.37,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5500.04,481.48,578.0,519.8780921,43.88242362,542.44,83651092.34,9.5,31.90624764,62.0979621,10287.67304,0.19,141.55,Mirai-greip_flood
11548,2.89638459,11527.17,15.49,81.36,27970.55439,27970.55439,0.0,0,0,0,0,0,0,0,0.02,1.74,0.0,3.44,12.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3045.29,73.98,719.82,276.0348062,217.0736747,308.14,83651007.83,9.5,22.41808458,307.2327136,65150.94778,0.95,141.55,Mirai-greip_flood
14512,0.0,0.0,47.0,64.0,2.027046267,2.027046267,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663687.13,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
18944,0.0,0.0,46.54,65.91,87.3022157,87.3022157,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6030.6,539.6,578.0,575.6262609,9.221334641,573.2,83574179.78,9.5,33.92886509,13.07726663,1072.981715,0.08,141.55,Mirai-greip_flood
6062,0.0,0.92,46.23,63.36,2.280914132,2.280914132,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6007.48,526.2,578.0,574.0369747,13.63486887,567.96,83573768.48,9.5,33.88046567,19.3315815,1883.967547,0.1,141.55,Mirai-greip_flood
13056,2.992753577,87471.7,7.1,62.8,33.28257926,33.28257926,0.0,0,0,0,0,1,0,0,0.0,0.3,0.0,19.2,121.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1071.1,66.0,555.5,146.2390079,157.6996937,523.5,0.015451193,5.5,15.94035397,223.0210456,104806.6994,0.9,38.5,Recon-OSScan
7218,0.00416918,282.07,46.59,64.0,19.14061309,19.14061309,0.0,0,0,0,0,0,0,0,0.01,0.0,0.0,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6237.48,578.0,746.48,597.6348432,51.0774029,587.36,83650904.38,9.5,34.54508293,72.30519963,15366.17986,0.18,141.55,Mirai-greip_flood
15993,0.0,0.0,47.0,64.0,57.5441119,57.5441119,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646760.56,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
13631,0.0,0.0,47.0,64.0,8.438059246,8.438059246,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663544.87,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
12476,0.0,0.0,47.0,64.0,82.4230705,82.4230705,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573759.38,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3422,0.0,0.0,47.0,64.0,4.454993514,4.454993514,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574029.08,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
7498,0.0,0.0,47.0,64.0,37.22859666,37.22859666,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646767.64,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
4193,0.0,0.0,46.53,63.36,20.91285943,20.91285943,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6017.2,526.2,578.0,574.5357641,12.87217863,572.82,83646613.73,9.5,33.89606329,18.24321585,1676.320344,0.1,141.55,Mirai-greip_flood
10721,0.0,2.3,46.23,65.27,1.666223105,1.666223105,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6043.02,552.02,578.0,576.6300994,5.804826137,569.34,83581795.39,9.5,33.95860167,8.274809429,592.6787583,0.06,141.55,Mirai-greip_flood
18021,0.0,0.0,45.14,66.54,40.62634031,40.62634031,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5936.32,470.72,578.0,565.1832954,33.34222733,557.48,83581826.87,9.5,33.60697988,47.25304148,5525.809559,0.21,141.55,Mirai-greip_flood
17970,0.0,0.0,47.0,64.0,85.16785624,85.16785624,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647403.27,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
10015,0.0,0.0,47.0,64.0,12.70475056,12.70475056,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573973.62,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
14638,0.0,0.0,47.0,64.0,2.477648507,2.477648507,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647455.22,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
17514,0.0,0.0,47.0,64.0,1.123836472,1.123836472,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647438.32,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
17127,0.0,0.0,47.0,64.0,2.564735828,2.564735828,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646613.79,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
14757,0.0,0.0,46.06,62.72,2.348073734,2.348073734,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5861.8,370.8,567.64,540.7274172,61.71439039,567.64,83663625.18,9.5,32.69787863,87.35574038,10754.09271,0.38,141.55,Mirai-greip_flood
962,13.70495238,9172.6,6.0,67.1,8.687501647,8.687501647,0.0,0,0,0,0,1,0,0,0.6,0.4,0.0,10.7,24.8,0,0,0,0,0,1,0,1,0,0,0,0,1,1,469.3,66.0,128.1,83.11694444,24.00476187,83.5,0.00231781,5.5,12.8801269,33.9478598,673.8316328,0.9,38.5,DictionaryBruteForce
12609,0.004077001,4.23,46.12,65.27,13.80435737,13.80435737,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6021.61,530.61,578.0,575.2804838,11.00079206,568.27,83573868.57,9.5,33.91826994,15.63111349,1225.49144,0.1,141.55,Mirai-greip_flood
4,0.030586195,112.0,6.0,64.0,65.41221272,65.41221272,0.0,0,0,1,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,297.0,54.0,54.0,54.0,0.0,54.0,1.6e-06,5.5,10.39230485,0.0,0.0,0.0,38.5,Recon-OSScan
4808,0.023672719,345.72,44.13,65.68,26.90601687,26.90601687,0.0,0,0,0,0,0,0,0,0.0,0.13,0.0,0.11,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5782.52,511.44,578.0,558.8128597,29.50303841,542.24,83573760.58,9.5,33.38657213,41.76266225,6780.226159,0.13,141.55,Mirai-greip_flood
3318,0.0,0.0,47.0,64.0,31.37558582,31.37558582,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646578.95,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
14465,0.0,0.0,47.0,64.0,1659.795805,1659.795805,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573351.31,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1908,0.02075877,1.74,46.59,63.77,82.23502399,82.23502399,0.0,0,0,0,0,0,0,0,0.0,0.03,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6017.0,526.0,578.0,574.5223887,12.92187816,572.8,83573924.84,9.5,33.89565539,18.31365297,1689.289892,0.1,141.55,Mirai-greip_flood
18204,0.000279539,5.26,46.59,64.0,45.98237083,45.98237083,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6009.15,518.15,578.0,569.8171201,18.76451059,574.85,83663570.91,9.5,33.75074673,26.56086701,1988.40739,0.19,141.55,Mirai-greip_flood
3821,0.164128637,102112.2,6.0,62.8,336.927929,336.927929,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,8.9,56.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1332.4,66.0,790.0,174.9334921,236.4086313,550.7,0.0003021,5.5,17.14901499,334.3322927,153887.1693,0.4,38.5,Recon-OSScan
438,0.833137727,72093.6,6.0,64.0,99.73852314,99.73852314,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,22.6,83.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6735.0,66.0,2922.0,448.0022255,966.215101,66.0,166430373.2,13.5,29.89001228,1369.218257,943035.7967,1.0,244.6,Recon-OSScan
15408,0.0,0.0,47.0,64.0,152.4037644,152.4037644,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647032.39,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
12066,0.0,0.0,47.0,64.0,2.822847841,2.822847841,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651069.77,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
15018,0.000236211,2.87,46.29,64.58,87.85496341,87.85496341,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5944.58,453.58,578.0,568.3037612,32.91023475,568.42,83573864.02,9.5,33.70881399,46.61460918,4252.261196,0.26,141.55,Mirai-greip_flood
3901,0.123308589,22.14,42.87,64.62,7.843909687,7.843909687,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5626.11,350.08,567.64,529.9946812,74.81838703,530.47,83663578.68,9.5,32.34716449,105.9447474,14038.87322,0.42,141.55,Mirai-greip_flood
1559,0.0,0.0,47.0,64.0,1.797510966,1.797510966,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573722.9,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
9201,0.009507389,1.74,46.59,63.77,5.428988839,5.428988839,0.0,0,0,0,0,0,0,0,0.0,0.03,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6017.0,526.0,578.0,574.5223887,12.92187816,572.8,83663892.47,9.5,33.89565539,18.31365297,1689.289892,0.1,141.55,Mirai-greip_flood
12869,0.0,0.0,47.0,64.0,26.34381399,26.34381399,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663522.76,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
732,0.0,0.0,47.0,64.0,0.657120261,0.657120261,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586047.7,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
7572,0.0,0.0,46.54,64.0,32.67011727,32.67011727,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6070.32,578.0,579.32,578.0922526,0.334197188,578.12,83574172.74,9.5,34.00272156,0.473534449,1.029221836,0.11,141.55,Mirai-greip_flood
18200,0.804131722,54816.8,6.0,57.8,82.33173704,82.33173704,0.0,0,0,0,1,1,0,0,0.0,2.0,0.0,9.1,59.0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,9486.3,66.0,2365.8,580.4608189,764.0039358,1176.9,166601451.7,13.5,33.53626755,1081.836148,625456.8309,1.0,244.6,DictionaryBruteForce
13832,0.0,0.0,47.0,64.0,16.8756347,16.8756347,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650867.03,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
5984,0.0,0.0,47.0,64.0,1.965595511,1.965595511,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647091.48,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1800,0.059765251,37.72,41.54,82.1,3.899318837,3.899318837,0.0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5215.82,474.6,530.84,489.7970736,20.77581502,517.46,83581829.28,9.5,30.40858116,29.31220447,3585.602223,0.15,141.55,Mirai-greip_flood
886,0.0,0.0,47.0,64.0,71.90091627,71.90091627,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647032.65,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
14484,0.0,0.0,47.0,64.0,12.56318152,12.56318152,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586161.69,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
19157,0.0,0.0,47.0,64.0,28.49597797,28.49597797,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574170.91,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
